start_time,end_time,price,volume,bid_id,bid_type,accepted_price,accepted_volume,market_id,unit_id,min_power,max_power,ramp_up,ramp_down,no_load_cost,start_up_cost,shut_down_cost,initial_output,initial_status,simulation
2019-03-01 23:00:00,2019-03-02 00:00:00,36.0,1300.0,Unit_0_1,SB,65.0,1300.0,EOM,Unit_0,,,,,,,,,,uc_unit_2
2019-03-02 00:00:00,2019-03-02 01:00:00,36.0,1300.0,Unit_0_2,SB,65.0,1300.0,EOM,Unit_0,,,,,,,,,,uc_unit_2
2019-03-02 01:00:00,2019-03-02 02:00:00,36.0,1300.0,Unit_0_3,SB,65.0,1300.0,EOM,Unit_0,,,,,,,,,,uc_unit_2
2019-03-02 02:00:00,2019-03-02 03:00:00,36.0,1300.0,Unit_0_4,SB,65.0,1300.0,EOM,Unit_0,,,,,,,,,,uc_unit_2
2019-03-02 03:00:00,2019-03-02 04:00:00,36.0,1300.0,Unit_0_5,SB,65.0,1300.0,EOM,Unit_0,,,,,,,,,,uc_unit_2
2019-03-02 04:00:00,2019-03-02 05:00:00,36.0,1300.0,Unit_0_6,SB,65.0,1300.0,EOM,Unit_0,,,,,,,,,,uc_unit_2
2019-03-02 05:00:00,2019-03-02 06:00:00,36.0,1300.0,Unit_0_7,SB,65.0,1300.0,EOM,Unit_0,,,,,,,,,,uc_unit_2
2019-03-02 06:00:00,2019-03-02 07:00:00,36.0,1300.0,Unit_0_8,SB,65.0,1300.0,EOM,Unit_0,,,,,,,,,,uc_unit_2
2019-03-02 07:00:00,2019-03-02 08:00:00,36.0,1300.0,Unit_0_9,SB,65.0,1300.0,EOM,Unit_0,,,,,,,,,,uc_unit_2
2019-03-02 08:00:00,2019-03-02 09:00:00,36.0,1300.0,Unit_0_10,SB,65.0,1300.0,EOM,Unit_0,,,,,,,,,,uc_unit_2
2019-03-02 09:00:00,2019-03-02 10:00:00,36.0,1300.0,Unit_0_11,SB,169.9981689453125,1300.0,EOM,Unit_0,,,,,,,,,,uc_unit_2
2019-03-02 10:00:00,2019-03-02 11:00:00,36.0,1300.0,Unit_0_12,SB,169.99038696289062,1300.0,EOM,Unit_0,,,,,,,,,,uc_unit_2
2019-03-02 11:00:00,2019-03-02 12:00:00,36.0,1300.0,Unit_0_13,SB,107.64071655273438,1300.0,EOM,Unit_0,,,,,,,,,,uc_unit_2
2019-03-02 12:00:00,2019-03-02 13:00:00,36.0,1300.0,Unit_0_14,SB,169.9991455078125,1300.0,EOM,Unit_0,,,,,,,,,,uc_unit_2
2019-03-02 13:00:00,2019-03-02 14:00:00,36.0,1300.0,Unit_0_15,SB,167.90345764160156,1300.0,EOM,Unit_0,,,,,,,,,,uc_unit_2
2019-03-02 14:00:00,2019-03-02 15:00:00,36.0,1300.0,Unit_0_16,SB,65.0,1300.0,EOM,Unit_0,,,,,,,,,,uc_unit_2
2019-03-02 15:00:00,2019-03-02 16:00:00,36.0,1300.0,Unit_0_17,SB,65.0,1300.0,EOM,Unit_0,,,,,,,,,,uc_unit_2
2019-03-02 16:00:00,2019-03-02 17:00:00,36.0,1300.0,Unit_0_18,SB,65.0,1300.0,EOM,Unit_0,,,,,,,,,,uc_unit_2
2019-03-02 17:00:00,2019-03-02 18:00:00,36.0,1300.0,Unit_0_19,SB,169.94140625,1300.0,EOM,Unit_0,,,,,,,,,,uc_unit_2
2019-03-02 18:00:00,2019-03-02 19:00:00,36.0,1300.0,Unit_0_20,SB,159.24281311035156,1300.0,EOM,Unit_0,,,,,,,,,,uc_unit_2
2019-03-02 19:00:00,2019-03-02 20:00:00,36.0,1300.0,Unit_0_21,SB,168.7382049560547,1300.0,EOM,Unit_0,,,,,,,,,,uc_unit_2
2019-03-02 20:00:00,2019-03-02 21:00:00,36.0,1300.0,Unit_0_22,SB,169.99034118652344,1300.0,EOM,Unit_0,,,,,,,,,,uc_unit_2
2019-03-02 21:00:00,2019-03-02 22:00:00,36.0,1300.0,Unit_0_23,SB,65.0,1300.0,EOM,Unit_0,,,,,,,,,,uc_unit_2
2019-03-02 22:00:00,2019-03-02 23:00:00,36.0,1300.0,Unit_0_24,SB,65.0,1300.0,EOM,Unit_0,,,,,,,,,,uc_unit_2
2019-03-01 23:00:00,2019-03-02 00:00:00,65.0,1300.0,Unit_1_1,SB,65.0,1145.65,EOM,Unit_1,,,,,,,,,,uc_unit_2
2019-03-02 00:00:00,2019-03-02 01:00:00,65.0,1300.0,Unit_1_2,SB,65.0,1209.75,EOM,Unit_1,,,,,,,,,,uc_unit_2
2019-03-02 01:00:00,2019-03-02 02:00:00,65.0,1300.0,Unit_1_3,SB,65.0,1098.5500000000002,EOM,Unit_1,,,,,,,,,,uc_unit_2
2019-03-02 02:00:00,2019-03-02 03:00:00,65.0,1300.0,Unit_1_4,SB,65.0,1051.3000000000002,EOM,Unit_1,,,,,,,,,,uc_unit_2
2019-03-02 03:00:00,2019-03-02 04:00:00,65.0,1300.0,Unit_1_5,SB,65.0,1036.5,EOM,Unit_1,,,,,,,,,,uc_unit_2
2019-03-02 04:00:00,2019-03-02 05:00:00,65.0,1300.0,Unit_1_6,SB,65.0,1033.9,EOM,Unit_1,,,,,,,,,,uc_unit_2
2019-03-02 05:00:00,2019-03-02 06:00:00,65.0,1300.0,Unit_1_7,SB,65.0,1043.4499999999998,EOM,Unit_1,,,,,,,,,,uc_unit_2
2019-03-02 06:00:00,2019-03-02 07:00:00,65.0,1300.0,Unit_1_8,SB,65.0,1115.15,EOM,Unit_1,,,,,,,,,,uc_unit_2
2019-03-02 07:00:00,2019-03-02 08:00:00,65.0,1300.0,Unit_1_9,SB,65.0,1266.15,EOM,Unit_1,,,,,,,,,,uc_unit_2
2019-03-02 08:00:00,2019-03-02 09:00:00,65.0,1300.0,Unit_1_10,SB,65.0,1275.75,EOM,Unit_1,,,,,,,,,,uc_unit_2
2019-03-02 09:00:00,2019-03-02 10:00:00,65.0,1300.0,Unit_1_11,SB,169.9981689453125,1300.0,EOM,Unit_1,,,,,,,,,,uc_unit_2
2019-03-02 10:00:00,2019-03-02 11:00:00,65.0,1300.0,Unit_1_12,SB,169.99038696289062,1300.0,EOM,Unit_1,,,,,,,,,,uc_unit_2
2019-03-02 11:00:00,2019-03-02 12:00:00,65.0,1300.0,Unit_1_13,SB,107.64071655273438,1300.0,EOM,Unit_1,,,,,,,,,,uc_unit_2
2019-03-02 12:00:00,2019-03-02 13:00:00,65.0,1300.0,Unit_1_14,SB,169.9991455078125,1300.0,EOM,Unit_1,,,,,,,,,,uc_unit_2
2019-03-02 13:00:00,2019-03-02 14:00:00,65.0,1300.0,Unit_1_15,SB,167.90345764160156,1300.0,EOM,Unit_1,,,,,,,,,,uc_unit_2
2019-03-02 14:00:00,2019-03-02 15:00:00,65.0,1300.0,Unit_1_16,SB,65.0,1284.25,EOM,Unit_1,,,,,,,,,,uc_unit_2
2019-03-02 15:00:00,2019-03-02 16:00:00,65.0,1300.0,Unit_1_17,SB,65.0,1248.9,EOM,Unit_1,,,,,,,,,,uc_unit_2
2019-03-02 16:00:00,2019-03-02 17:00:00,65.0,1300.0,Unit_1_18,SB,65.0,1254.4499999999998,EOM,Unit_1,,,,,,,,,,uc_unit_2
2019-03-02 17:00:00,2019-03-02 18:00:00,65.0,1300.0,Unit_1_19,SB,169.94140625,1300.0,EOM,Unit_1,,,,,,,,,,uc_unit_2
2019-03-02 18:00:00,2019-03-02 19:00:00,65.0,1300.0,Unit_1_20,SB,159.24281311035156,1300.0,EOM,Unit_1,,,,,,,,,,uc_unit_2
2019-03-02 19:00:00,2019-03-02 20:00:00,65.0,1300.0,Unit_1_21,SB,168.7382049560547,1300.0,EOM,Unit_1,,,,,,,,,,uc_unit_2
2019-03-02 20:00:00,2019-03-02 21:00:00,65.0,1300.0,Unit_1_22,SB,169.99034118652344,1300.0,EOM,Unit_1,,,,,,,,,,uc_unit_2
2019-03-02 21:00:00,2019-03-02 22:00:00,65.0,1300.0,Unit_1_23,SB,65.0,1151.4,EOM,Unit_1,,,,,,,,,,uc_unit_2
2019-03-02 22:00:00,2019-03-02 23:00:00,65.0,1300.0,Unit_1_24,SB,65.0,1275.6999999999998,EOM,Unit_1,,,,,,,,,,uc_unit_2
2019-03-01 23:00:00,2019-03-02 00:00:00,3000.0,-2645.65,demand_EOM_1,SB,65.0,-2645.65,EOM,demand_EOM,,,,,,,,,,uc_unit_2
2019-03-02 00:00:00,2019-03-02 01:00:00,3000.0,-2509.75,demand_EOM_2,SB,65.0,-2509.75,EOM,demand_EOM,,,,,,,,,,uc_unit_2
2019-03-02 01:00:00,2019-03-02 02:00:00,3000.0,-2398.55,demand_EOM_3,SB,65.0,-2398.55,EOM,demand_EOM,,,,,,,,,,uc_unit_2
2019-03-02 02:00:00,2019-03-02 03:00:00,3000.0,-2351.3,demand_EOM_4,SB,65.0,-2351.3,EOM,demand_EOM,,,,,,,,,,uc_unit_2
2019-03-02 03:00:00,2019-03-02 04:00:00,3000.0,-2336.5,demand_EOM_5,SB,65.0,-2336.5,EOM,demand_EOM,,,,,,,,,,uc_unit_2
2019-03-02 04:00:00,2019-03-02 05:00:00,3000.0,-2333.9,demand_EOM_6,SB,65.0,-2333.9,EOM,demand_EOM,,,,,,,,,,uc_unit_2
2019-03-02 05:00:00,2019-03-02 06:00:00,3000.0,-2343.45,demand_EOM_7,SB,65.0,-2343.45,EOM,demand_EOM,,,,,,,,,,uc_unit_2
2019-03-02 06:00:00,2019-03-02 07:00:00,3000.0,-2415.15,demand_EOM_8,SB,65.0,-2415.15,EOM,demand_EOM,,,,,,,,,,uc_unit_2
2019-03-02 07:00:00,2019-03-02 08:00:00,3000.0,-2566.15,demand_EOM_9,SB,65.0,-2566.15,EOM,demand_EOM,,,,,,,,,,uc_unit_2
2019-03-02 08:00:00,2019-03-02 09:00:00,3000.0,-2775.75,demand_EOM_10,SB,65.0,-2775.75,EOM,demand_EOM,,,,,,,,,,uc_unit_2
2019-03-02 09:00:00,2019-03-02 10:00:00,3000.0,-2925.5,demand_EOM_11,SB,169.9981689453125,-2925.5,EOM,demand_EOM,,,,,,,,,,uc_unit_2
2019-03-02 10:00:00,2019-03-02 11:00:00,3000.0,-3005.1,demand_EOM_12,SB,169.99038696289062,-3005.1,EOM,demand_EOM,,,,,,,,,,uc_unit_2
2019-03-02 11:00:00,2019-03-02 12:00:00,3000.0,-3035.45,demand_EOM_13,SB,107.64071655273438,-3035.45,EOM,demand_EOM,,,,,,,,,,uc_unit_2
2019-03-02 12:00:00,2019-03-02 13:00:00,3000.0,-2970.9,demand_EOM_14,SB,169.9991455078125,-2970.9,EOM,demand_EOM,,,,,,,,,,uc_unit_2
2019-03-02 13:00:00,2019-03-02 14:00:00,3000.0,-2866.1499999999996,demand_EOM_15,SB,167.90345764160156,-2866.1499999999996,EOM,demand_EOM,,,,,,,,,,uc_unit_2
2019-03-02 14:00:00,2019-03-02 15:00:00,3000.0,-2784.25,demand_EOM_16,SB,65.0,-2784.25,EOM,demand_EOM,,,,,,,,,,uc_unit_2
2019-03-02 15:00:00,2019-03-02 16:00:00,3000.0,-2748.9,demand_EOM_17,SB,65.0,-2748.9,EOM,demand_EOM,,,,,,,,,,uc_unit_2
2019-03-02 16:00:00,2019-03-02 17:00:00,3000.0,-2754.45,demand_EOM_18,SB,65.0,-2754.45,EOM,demand_EOM,,,,,,,,,,uc_unit_2
2019-03-02 17:00:00,2019-03-02 18:00:00,3000.0,-2865.95,demand_EOM_19,SB,169.94140625,-2865.95,EOM,demand_EOM,,,,,,,,,,uc_unit_2
2019-03-02 18:00:00,2019-03-02 19:00:00,3000.0,-3037.7,demand_EOM_20,SB,159.24281311035156,-3037.7,EOM,demand_EOM,,,,,,,,,,uc_unit_2
2019-03-02 19:00:00,2019-03-02 20:00:00,3000.0,-3014.2,demand_EOM_21,SB,168.7382049560547,-3014.2,EOM,demand_EOM,,,,,,,,,,uc_unit_2
