start_time,end_time,price,volume,bid_id,bid_type,accepted_price,accepted_volume,market_id,unit_id,min_power,max_power,ramp_up,ramp_down,start_up_cost,shut_down_cost,initial_output,initial_status,simulation
2019-03-02 15:00:00,2019-03-02 16:00:00,500.0,-2748.9,demand_EOM_17,SB,114.9802017211914,-2748.9,EOM,demand_EOM,,,,,,,,,uc_unit_all
2019-03-02 16:00:00,2019-03-02 17:00:00,500.0,-2754.45,demand_EOM_18,SB,89.88310241699219,-2754.45,EOM,demand_EOM,,,,,,,,,uc_unit_all
2019-03-02 17:00:00,2019-03-02 18:00:00,500.0,-2865.95,demand_EOM_19,SB,121.4262924194336,-2865.95,EOM,demand_EOM,,,,,,,,,uc_unit_all
2019-03-02 18:00:00,2019-03-02 19:00:00,500.0,-3037.7,demand_EOM_20,SB,120.0,-3037.7,EOM,demand_EOM,,,,,,,,,uc_unit_all
2019-03-02 19:00:00,2019-03-02 20:00:00,500.0,-3014.2,demand_EOM_21,SB,120.0,-3014.2,EOM,demand_EOM,,,,,,,,,uc_unit_all
2019-03-02 20:00:00,2019-03-02 21:00:00,500.0,-2808.35,demand_EOM_22,SB,120.0,-2808.35,EOM,demand_EOM,,,,,,,,,uc_unit_all
2019-03-02 21:00:00,2019-03-02 22:00:00,500.0,-2651.4,demand_EOM_23,SB,134.6850128173828,-2651.4,EOM,demand_EOM,,,,,,,,,uc_unit_all
2019-03-02 22:00:00,2019-03-02 23:00:00,500.0,-2575.7,demand_EOM_24,SB,91.48811340332031,-2575.7,EOM,demand_EOM,,,,,,,,,uc_unit_all
2019-03-01 23:00:00,2019-03-02 00:00:00,62.528812408447266,-1.0,Unit_0_1,MPB,145.88320922851562,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,14250.0,1850.0,1000.0,1.0,uc_unit_all
2019-03-02 00:00:00,2019-03-02 01:00:00,66.31429290771484,-1.0,Unit_0_1,MPB,94.01084899902344,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,14250.0,1850.0,1000.0,1.0,uc_unit_all
2019-03-02 01:00:00,2019-03-02 02:00:00,65.26432800292969,-1.0,Unit_0_1,MPB,119.30834197998047,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,14250.0,1850.0,1000.0,1.0,uc_unit_all
2019-03-02 02:00:00,2019-03-02 03:00:00,63.2558708190918,-1.0,Unit_0_1,MPB,122.09185028076172,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,14250.0,1850.0,1000.0,1.0,uc_unit_all
2019-03-02 03:00:00,2019-03-02 04:00:00,68.69596862792969,-1.0,Unit_0_1,MPB,116.42672729492188,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,14250.0,1850.0,1000.0,1.0,uc_unit_all
2019-03-02 04:00:00,2019-03-02 05:00:00,66.2671890258789,-1.0,Unit_0_1,MPB,103.6104507446289,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,14250.0,1850.0,1000.0,1.0,uc_unit_all
2019-03-02 05:00:00,2019-03-02 06:00:00,68.34049987792969,-1.0,Unit_0_1,MPB,90.35631561279297,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,14250.0,1850.0,1000.0,1.0,uc_unit_all
2019-03-02 06:00:00,2019-03-02 07:00:00,58.05231475830078,-1.0,Unit_0_1,MPB,132.85445404052734,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,14250.0,1850.0,1000.0,1.0,uc_unit_all
2019-03-02 07:00:00,2019-03-02 08:00:00,69.50424194335938,-1.0,Unit_0_1,MPB,124.2627944946289,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,14250.0,1850.0,1000.0,1.0,uc_unit_all
2019-03-02 08:00:00,2019-03-02 09:00:00,70.14350891113281,-1.0,Unit_0_1,MPB,115.36919403076172,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,14250.0,1850.0,1000.0,1.0,uc_unit_all
2019-03-02 09:00:00,2019-03-02 10:00:00,57.84986114501953,-1.0,Unit_0_1,MPB,114.45796203613281,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,14250.0,1850.0,1000.0,1.0,uc_unit_all
2019-03-02 10:00:00,2019-03-02 11:00:00,63.7552375793457,-1.0,Unit_0_1,MPB,119.01365661621094,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,14250.0,1850.0,1000.0,1.0,uc_unit_all
2019-03-02 11:00:00,2019-03-02 12:00:00,60.02928924560547,-1.0,Unit_0_1,MPB,118.51730346679688,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,14250.0,1850.0,1000.0,1.0,uc_unit_all
2019-03-02 12:00:00,2019-03-02 13:00:00,58.95166015625,-1.0,Unit_0_1,MPB,106.58969116210938,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,14250.0,1850.0,1000.0,1.0,uc_unit_all
2019-03-02 13:00:00,2019-03-02 14:00:00,62.26008224487305,-1.0,Unit_0_1,MPB,116.51477813720703,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,14250.0,1850.0,1000.0,1.0,uc_unit_all
2019-03-02 14:00:00,2019-03-02 15:00:00,58.93852615356445,-1.0,Unit_0_1,MPB,126.44175720214844,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,14250.0,1850.0,1000.0,1.0,uc_unit_all
2019-03-02 15:00:00,2019-03-02 16:00:00,66.84857177734375,-1.0,Unit_0_1,MPB,114.9802017211914,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,14250.0,1850.0,1000.0,1.0,uc_unit_all
2019-03-02 16:00:00,2019-03-02 17:00:00,65.4788589477539,-1.0,Unit_0_1,MPB,89.88310241699219,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,14250.0,1850.0,1000.0,1.0,uc_unit_all
2019-03-02 17:00:00,2019-03-02 18:00:00,65.81639099121094,-1.0,Unit_0_1,MPB,121.4262924194336,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,14250.0,1850.0,1000.0,1.0,uc_unit_all
2019-03-02 18:00:00,2019-03-02 19:00:00,57.478511810302734,-1.0,Unit_0_1,MPB,120.0,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,14250.0,1850.0,1000.0,1.0,uc_unit_all
2019-03-02 19:00:00,2019-03-02 20:00:00,68.993896484375,-1.0,Unit_0_1,MPB,120.0,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,14250.0,1850.0,1000.0,1.0,uc_unit_all
2019-03-02 20:00:00,2019-03-02 21:00:00,67.17603302001953,-1.0,Unit_0_1,MPB,120.0,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,14250.0,1850.0,1000.0,1.0,uc_unit_all
2019-03-02 21:00:00,2019-03-02 22:00:00,64.01654052734375,-1.0,Unit_0_1,MPB,134.6850128173828,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,14250.0,1850.0,1000.0,1.0,uc_unit_all
2019-03-02 22:00:00,2019-03-02 23:00:00,67.11779022216797,-1.0,Unit_0_1,MPB,91.48811340332031,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,14250.0,1850.0,1000.0,1.0,uc_unit_all
2019-03-01 23:00:00,2019-03-02 00:00:00,126.01388549804688,-1.0,Unit_1_1,MPB,145.88320922851562,1145.65,EOM,Unit_1,200.0,1300.0,400.0,400.0,7200.0,1440.0,1000.0,1.0,uc_unit_all
2019-03-02 00:00:00,2019-03-02 01:00:00,113.88017272949219,-1.0,Unit_1_1,MPB,94.01084899902344,745.6500000000001,EOM,Unit_1,200.0,1300.0,400.0,400.0,7200.0,1440.0,1000.0,1.0,uc_unit_all
2019-03-02 01:00:00,2019-03-02 02:00:00,119.30834197998047,-1.0,Unit_1_1,MPB,119.30834197998047,698.5500000000002,EOM,Unit_1,200.0,1300.0,400.0,400.0,7200.0,1440.0,1000.0,1.0,uc_unit_all
2019-03-02 02:00:00,2019-03-02 03:00:00,122.09185028076172,-1.0,Unit_1_1,MPB,122.09185028076172,1051.3000000000002,EOM,Unit_1,200.0,1300.0,400.0,400.0,7200.0,1440.0,1000.0,1.0,uc_unit_all
2019-03-02 03:00:00,2019-03-02 04:00:00,116.42672729492188,-1.0,Unit_1_1,MPB,116.42672729492188,1036.5,EOM,Unit_1,200.0,1300.0,400.0,400.0,7200.0,1440.0,1000.0,1.0,uc_unit_all
2019-03-02 04:00:00,2019-03-02 05:00:00,103.6104507446289,-1.0,Unit_1_1,MPB,103.6104507446289,1033.9,EOM,Unit_1,200.0,1300.0,400.0,400.0,7200.0,1440.0,1000.0,1.0,uc_unit_all
2019-03-02 05:00:00,2019-03-02 06:00:00,120.31073760986328,-1.0,Unit_1_1,MPB,90.35631561279297,715.1500000000001,EOM,Unit_1,200.0,1300.0,400.0,400.0,7200.0,1440.0,1000.0,1.0,uc_unit_all
2019-03-02 06:00:00,2019-03-02 07:00:00,102.90003204345703,-1.0,Unit_1_1,MPB,132.85445404052734,1115.15,EOM,Unit_1,200.0,1300.0,400.0,400.0,7200.0,1440.0,1000.0,1.0,uc_unit_all
2019-03-02 07:00:00,2019-03-02 08:00:00,124.2627944946289,-1.0,Unit_1_1,MPB,124.2627944946289,866.1500000000001,EOM,Unit_1,200.0,1300.0,400.0,400.0,7200.0,1440.0,1000.0,1.0,uc_unit_all
2019-03-02 08:00:00,2019-03-02 09:00:00,115.36919403076172,-1.0,Unit_1_1,MPB,115.36919403076172,675.75,EOM,Unit_1,200.0,1300.0,400.0,400.0,7200.0,1440.0,1000.0,1.0,uc_unit_all
2019-03-02 09:00:00,2019-03-02 10:00:00,114.45796203613281,-1.0,Unit_1_1,MPB,114.45796203613281,425.5,EOM,Unit_1,200.0,1300.0,400.0,400.0,7200.0,1440.0,1000.0,1.0,uc_unit_all
2019-03-02 10:00:00,2019-03-02 11:00:00,123.59739685058594,-1.0,Unit_1_1,MPB,119.01365661621094,405.0999999999999,EOM,Unit_1,200.0,1300.0,400.0,400.0,7200.0,1440.0,1000.0,1.0,uc_unit_all
2019-03-02 11:00:00,2019-03-02 12:00:00,105.389892578125,-1.0,Unit_1_1,MPB,118.51730346679688,805.0999999999999,EOM,Unit_1,200.0,1300.0,400.0,400.0,7200.0,1440.0,1000.0,1.0,uc_unit_all
2019-03-02 12:00:00,2019-03-02 13:00:00,115.13336181640625,-1.0,Unit_1_1,MPB,106.58969116210938,405.0999999999999,EOM,Unit_1,200.0,1300.0,400.0,400.0,7200.0,1440.0,1000.0,1.0,uc_unit_all
2019-03-02 13:00:00,2019-03-02 14:00:00,116.51477813720703,-1.0,Unit_1_1,MPB,116.51477813720703,566.1499999999996,EOM,Unit_1,200.0,1300.0,400.0,400.0,7200.0,1440.0,1000.0,1.0,uc_unit_all
2019-03-02 14:00:00,2019-03-02 15:00:00,126.44175720214844,-1.0,Unit_1_1,MPB,126.44175720214844,884.25,EOM,Unit_1,200.0,1300.0,400.0,400.0,7200.0,1440.0,1000.0,1.0,uc_unit_all
2019-03-02 15:00:00,2019-03-02 16:00:00,114.9802017211914,-1.0,Unit_1_1,MPB,114.9802017211914,1248.9,EOM,Unit_1,200.0,1300.0,400.0,400.0,7200.0,1440.0,1000.0,1.0,uc_unit_all
2019-03-02 16:00:00,2019-03-02 17:00:00,89.88310241699219,-1.0,Unit_1_1,MPB,89.88310241699219,1254.4499999999998,EOM,Unit_1,200.0,1300.0,400.0,400.0,7200.0,1440.0,1000.0,1.0,uc_unit_all
2019-03-02 17:00:00,2019-03-02 18:00:00,121.4262924194336,-1.0,Unit_1_1,MPB,121.4262924194336,965.9499999999998,EOM,Unit_1,200.0,1300.0,400.0,400.0,7200.0,1440.0,1000.0,1.0,uc_unit_all
2019-03-02 18:00:00,2019-03-02 19:00:00,113.81462097167969,-1.0,Unit_1_1,MPB,120.0,1300.0,EOM,Unit_1,200.0,1300.0,400.0,400.0,7200.0,1440.0,1000.0,1.0,uc_unit_all
2019-03-02 19:00:00,2019-03-02 20:00:00,120.43627166748047,-1.0,Unit_1_1,MPB,120.0,900.0,EOM,Unit_1,200.0,1300.0,400.0,400.0,7200.0,1440.0,1000.0,1.0,uc_unit_all
2019-03-02 20:00:00,2019-03-02 21:00:00,123.73211669921875,-1.0,Unit_1_1,MPB,120.0,500.0,EOM,Unit_1,200.0,1300.0,400.0,400.0,7200.0,1440.0,1000.0,1.0,uc_unit_all
2019-03-02 21:00:00,2019-03-02 22:00:00,117.34263610839844,-1.0,Unit_1_1,MPB,134.6850128173828,400.0,EOM,Unit_1,200.0,1300.0,400.0,400.0,7200.0,1440.0,1000.0,1.0,uc_unit_all
2019-03-02 22:00:00,2019-03-02 23:00:00,118.0561752319336,-1.0,Unit_1_1,MPB,91.48811340332031,0.0,EOM,Unit_1,200.0,1300.0,400.0,400.0,7200.0,1440.0,1000.0,1.0,uc_unit_all
2019-03-01 23:00:00,2019-03-02 00:00:00,152.4419403076172,-1.0,Unit_2_1,MPB,145.88320922851562,200.0,EOM,Unit_2,200.0,1300.0,400.0,400.0,5500.0,1200.0,0.0,0.0,uc_unit_all
2019-03-02 00:00:00,2019-03-02 01:00:00,94.01084899902344,-1.0,Unit_2_1,MPB,94.01084899902344,464.0999999999999,EOM,Unit_2,200.0,1300.0,400.0,400.0,5500.0,1200.0,0.0,0.0,uc_unit_all
2019-03-02 01:00:00,2019-03-02 02:00:00,111.5782241821289,-1.0,Unit_2_1,MPB,119.30834197998047,400.0,EOM,Unit_2,200.0,1300.0,400.0,400.0,5500.0,1200.0,0.0,0.0,uc_unit_all
2019-03-02 02:00:00,2019-03-02 03:00:00,157.5300750732422,-1.0,Unit_2_1,MPB,122.09185028076172,0.0,EOM,Unit_2,200.0,1300.0,400.0,400.0,5500.0,1200.0,0.0,0.0,uc_unit_all
2019-03-02 03:00:00,2019-03-02 04:00:00,106.18821716308594,-1.0,Unit_2_1,MPB,116.42672729492188,0.0,EOM,Unit_2,200.0,1300.0,400.0,400.0,5500.0,1200.0,0.0,0.0,uc_unit_all
2019-03-02 04:00:00,2019-03-02 05:00:00,155.45545959472656,-1.0,Unit_2_1,MPB,103.6104507446289,0.0,EOM,Unit_2,200.0,1300.0,400.0,400.0,5500.0,1200.0,0.0,0.0,uc_unit_all
2019-03-02 05:00:00,2019-03-02 06:00:00,90.35631561279297,-1.0,Unit_2_1,MPB,90.35631561279297,328.2999999999997,EOM,Unit_2,200.0,1300.0,400.0,400.0,5500.0,1200.0,0.0,0.0,uc_unit_all
2019-03-02 06:00:00,2019-03-02 07:00:00,167.39723205566406,-1.0,Unit_2_1,MPB,132.85445404052734,0.0,EOM,Unit_2,200.0,1300.0,400.0,400.0,5500.0,1200.0,0.0,0.0,uc_unit_all
2019-03-02 07:00:00,2019-03-02 08:00:00,146.6953582763672,-1.0,Unit_2_1,MPB,124.2627944946289,400.0,EOM,Unit_2,200.0,1300.0,400.0,400.0,5500.0,1200.0,0.0,0.0,uc_unit_all
2019-03-02 08:00:00,2019-03-02 09:00:00,88.68084716796875,-1.0,Unit_2_1,MPB,115.36919403076172,800.0,EOM,Unit_2,200.0,1300.0,400.0,400.0,5500.0,1200.0,0.0,0.0,uc_unit_all
2019-03-02 09:00:00,2019-03-02 10:00:00,95.72896575927734,-1.0,Unit_2_1,MPB,114.45796203613281,1200.0,EOM,Unit_2,200.0,1300.0,400.0,400.0,5500.0,1200.0,0.0,0.0,uc_unit_all
2019-03-02 10:00:00,2019-03-02 11:00:00,95.05209350585938,-1.0,Unit_2_1,MPB,119.01365661621094,1300.0,EOM,Unit_2,200.0,1300.0,400.0,400.0,5500.0,1200.0,0.0,0.0,uc_unit_all
2019-03-02 11:00:00,2019-03-02 12:00:00,118.51730346679688,-1.0,Unit_2_1,MPB,118.51730346679688,930.3499999999999,EOM,Unit_2,200.0,1300.0,400.0,400.0,5500.0,1200.0,0.0,0.0,uc_unit_all
2019-03-02 12:00:00,2019-03-02 13:00:00,106.58969116210938,-1.0,Unit_2_1,MPB,106.58969116210938,1265.8000000000002,EOM,Unit_2,200.0,1300.0,400.0,400.0,5500.0,1200.0,0.0,0.0,uc_unit_all
2019-03-02 13:00:00,2019-03-02 14:00:00,106.23123168945312,-1.0,Unit_2_1,MPB,116.51477813720703,1000.0,EOM,Unit_2,200.0,1300.0,400.0,400.0,5500.0,1200.0,0.0,0.0,uc_unit_all
2019-03-02 14:00:00,2019-03-02 15:00:00,95.90223693847656,-1.0,Unit_2_1,MPB,126.44175720214844,600.0,EOM,Unit_2,200.0,1300.0,400.0,400.0,5500.0,1200.0,0.0,0.0,uc_unit_all
2019-03-02 15:00:00,2019-03-02 16:00:00,162.80599975585938,-1.0,Unit_2_1,MPB,114.9802017211914,200.0,EOM,Unit_2,200.0,1300.0,400.0,400.0,5500.0,1200.0,0.0,0.0,uc_unit_all
2019-03-02 16:00:00,2019-03-02 17:00:00,163.5184326171875,-1.0,Unit_2_1,MPB,89.88310241699219,200.0,EOM,Unit_2,200.0,1300.0,400.0,400.0,5500.0,1200.0,0.0,0.0,uc_unit_all
2019-03-02 17:00:00,2019-03-02 18:00:00,93.75293731689453,-1.0,Unit_2_1,MPB,121.4262924194336,600.0,EOM,Unit_2,200.0,1300.0,400.0,400.0,5500.0,1200.0,0.0,0.0,uc_unit_all
2019-03-02 18:00:00,2019-03-02 19:00:00,164.0695343017578,-1.0,Unit_2_1,MPB,120.0,200.0,EOM,Unit_2,200.0,1300.0,400.0,400.0,5500.0,1200.0,0.0,0.0,uc_unit_all
2019-03-02 19:00:00,2019-03-02 20:00:00,98.2894058227539,-1.0,Unit_2_1,MPB,120.0,600.0,EOM,Unit_2,200.0,1300.0,400.0,400.0,5500.0,1200.0,0.0,0.0,uc_unit_all
2019-03-02 20:00:00,2019-03-02 21:00:00,159.50253295898438,-1.0,Unit_2_1,MPB,120.0,551.4000000000001,EOM,Unit_2,200.0,1300.0,400.0,400.0,5500.0,1200.0,0.0,0.0,uc_unit_all
2019-03-02 21:00:00,2019-03-02 22:00:00,95.18247985839844,-1.0,Unit_2_1,MPB,134.6850128173828,951.4000000000001,EOM,Unit_2,200.0,1300.0,400.0,400.0,5500.0,1200.0,0.0,0.0,uc_unit_all
2019-03-02 22:00:00,2019-03-02 23:00:00,91.48811340332031,-1.0,Unit_2_1,MPB,91.48811340332031,1275.6999999999998,EOM,Unit_2,200.0,1300.0,400.0,400.0,5500.0,1200.0,0.0,0.0,uc_unit_all
2019-03-01 23:00:00,2019-03-02 00:00:00,120.0,-1.0,Unit_3_1,MPB,145.88320922851562,0.0,EOM,Unit_3,200.0,2000.0,1000.0,1000.0,10000.0,1000.0,0.0,0.0,uc_unit_all
2019-03-02 00:00:00,2019-03-02 01:00:00,120.0,-1.0,Unit_3_1,MPB,94.01084899902344,0.0,EOM,Unit_3,200.0,2000.0,1000.0,1000.0,10000.0,1000.0,0.0,0.0,uc_unit_all
2019-03-02 01:00:00,2019-03-02 02:00:00,120.0,-1.0,Unit_3_1,MPB,119.30834197998047,0.0,EOM,Unit_3,200.0,2000.0,1000.0,1000.0,10000.0,1000.0,0.0,0.0,uc_unit_all
2019-03-02 02:00:00,2019-03-02 03:00:00,120.0,-1.0,Unit_3_1,MPB,122.09185028076172,0.0,EOM,Unit_3,200.0,2000.0,1000.0,1000.0,10000.0,1000.0,0.0,0.0,uc_unit_all
2019-03-02 03:00:00,2019-03-02 04:00:00,120.0,-1.0,Unit_3_1,MPB,116.42672729492188,0.0,EOM,Unit_3,200.0,2000.0,1000.0,1000.0,10000.0,1000.0,0.0,0.0,uc_unit_all
2019-03-02 04:00:00,2019-03-02 05:00:00,120.0,-1.0,Unit_3_1,MPB,103.6104507446289,0.0,EOM,Unit_3,200.0,2000.0,1000.0,1000.0,10000.0,1000.0,0.0,0.0,uc_unit_all
2019-03-02 05:00:00,2019-03-02 06:00:00,120.0,-1.0,Unit_3_1,MPB,90.35631561279297,0.0,EOM,Unit_3,200.0,2000.0,1000.0,1000.0,10000.0,1000.0,0.0,0.0,uc_unit_all
2019-03-02 06:00:00,2019-03-02 07:00:00,120.0,-1.0,Unit_3_1,MPB,132.85445404052734,0.0,EOM,Unit_3,200.0,2000.0,1000.0,1000.0,10000.0,1000.0,0.0,0.0,uc_unit_all
2019-03-02 07:00:00,2019-03-02 08:00:00,120.0,-1.0,Unit_3_1,MPB,124.2627944946289,0.0,EOM,Unit_3,200.0,2000.0,1000.0,1000.0,10000.0,1000.0,0.0,0.0,uc_unit_all
2019-03-02 08:00:00,2019-03-02 09:00:00,120.0,-1.0,Unit_3_1,MPB,115.36919403076172,0.0,EOM,Unit_3,200.0,2000.0,1000.0,1000.0,10000.0,1000.0,0.0,0.0,uc_unit_all
2019-03-02 09:00:00,2019-03-02 10:00:00,120.0,-1.0,Unit_3_1,MPB,114.45796203613281,0.0,EOM,Unit_3,200.0,2000.0,1000.0,1000.0,10000.0,1000.0,0.0,0.0,uc_unit_all
2019-03-02 10:00:00,2019-03-02 11:00:00,120.0,-1.0,Unit_3_1,MPB,119.01365661621094,0.0,EOM,Unit_3,200.0,2000.0,1000.0,1000.0,10000.0,1000.0,0.0,0.0,uc_unit_all
2019-03-02 11:00:00,2019-03-02 12:00:00,120.0,-1.0,Unit_3_1,MPB,118.51730346679688,0.0,EOM,Unit_3,200.0,2000.0,1000.0,1000.0,10000.0,1000.0,0.0,0.0,uc_unit_all
2019-03-02 12:00:00,2019-03-02 13:00:00,120.0,-1.0,Unit_3_1,MPB,106.58969116210938,0.0,EOM,Unit_3,200.0,2000.0,1000.0,1000.0,10000.0,1000.0,0.0,0.0,uc_unit_all
2019-03-02 13:00:00,2019-03-02 14:00:00,120.0,-1.0,Unit_3_1,MPB,116.51477813720703,0.0,EOM,Unit_3,200.0,2000.0,1000.0,1000.0,10000.0,1000.0,0.0,0.0,uc_unit_all
2019-03-02 14:00:00,2019-03-02 15:00:00,120.0,-1.0,Unit_3_1,MPB,126.44175720214844,0.0,EOM,Unit_3,200.0,2000.0,1000.0,1000.0,10000.0,1000.0,0.0,0.0,uc_unit_all
2019-03-02 15:00:00,2019-03-02 16:00:00,120.0,-1.0,Unit_3_1,MPB,114.9802017211914,0.0,EOM,Unit_3,200.0,2000.0,1000.0,1000.0,10000.0,1000.0,0.0,0.0,uc_unit_all
2019-03-02 16:00:00,2019-03-02 17:00:00,120.0,-1.0,Unit_3_1,MPB,89.88310241699219,0.0,EOM,Unit_3,200.0,2000.0,1000.0,1000.0,10000.0,1000.0,0.0,0.0,uc_unit_all
2019-03-02 17:00:00,2019-03-02 18:00:00,120.0,-1.0,Unit_3_1,MPB,121.4262924194336,0.0,EOM,Unit_3,200.0,2000.0,1000.0,1000.0,10000.0,1000.0,0.0,0.0,uc_unit_all
2019-03-02 18:00:00,2019-03-02 19:00:00,120.0,-1.0,Unit_3_1,MPB,120.0,237.69999999999982,EOM,Unit_3,200.0,2000.0,1000.0,1000.0,10000.0,1000.0,0.0,0.0,uc_unit_all
2019-03-02 19:00:00,2019-03-02 20:00:00,120.0,-1.0,Unit_3_1,MPB,120.0,214.19999999999982,EOM,Unit_3,200.0,2000.0,1000.0,1000.0,10000.0,1000.0,0.0,0.0,uc_unit_all
2019-03-02 20:00:00,2019-03-02 21:00:00,120.0,-1.0,Unit_3_1,MPB,120.0,456.9499999999998,EOM,Unit_3,200.0,2000.0,1000.0,1000.0,10000.0,1000.0,0.0,0.0,uc_unit_all
2019-03-02 21:00:00,2019-03-02 22:00:00,120.0,-1.0,Unit_3_1,MPB,134.6850128173828,0.0,EOM,Unit_3,200.0,2000.0,1000.0,1000.0,10000.0,1000.0,0.0,0.0,uc_unit_all
2019-03-02 22:00:00,2019-03-02 23:00:00,120.0,-1.0,Unit_3_1,MPB,91.48811340332031,0.0,EOM,Unit_3,200.0,2000.0,1000.0,1000.0,10000.0,1000.0,0.0,0.0,uc_unit_all
2019-03-02 23:00:00,2019-03-03 00:00:00,500.0,-2423.05,demand_EOM_1,SB,125.05245208740234,-2423.05,EOM,demand_EOM,,,,,,,,,uc_unit_all
2019-03-03 00:00:00,2019-03-03 01:00:00,500.0,-2282.8,demand_EOM_2,SB,92.12934112548828,-2282.8,EOM,demand_EOM,,,,,,,,,uc_unit_all
2019-03-03 01:00:00,2019-03-03 02:00:00,500.0,-2173.1000000000004,demand_EOM_3,SB,119.27758026123047,-2173.1000000000004,EOM,demand_EOM,,,,,,,,,uc_unit_all
2019-03-03 02:00:00,2019-03-03 03:00:00,500.0,-2127.8999999999996,demand_EOM_4,SB,121.37201690673828,-2127.8999999999996,EOM,demand_EOM,,,,,,,,,uc_unit_all
2019-03-03 03:00:00,2019-03-03 04:00:00,500.0,-2134.75,demand_EOM_5,SB,105.54158782958984,-2134.75,EOM,demand_EOM,,,,,,,,,uc_unit_all
