start_time,end_time,price,volume,bid_id,bid_type,accepted_price,accepted_volume,market_id,unit_id,min_power,max_power,ramp_up,ramp_down,no_load_cost,start_up_cost,shut_down_cost,initial_output,initial_status,simulation
2019-03-01 23:00:00,2019-03-02 00:00:00,3000.0,-2645.65,demand_EOM_1,SB,72.0,-2645.65,EOM,demand_EOM,,,,,,,,,,uc_unit_0
2019-03-02 00:00:00,2019-03-02 01:00:00,3000.0,-2509.75,demand_EOM_2,SB,72.0,-2509.75,EOM,demand_EOM,,,,,,,,,,uc_unit_0
2019-03-02 01:00:00,2019-03-02 02:00:00,3000.0,-2398.55,demand_EOM_3,SB,72.0,-2398.55,EOM,demand_EOM,,,,,,,,,,uc_unit_0
2019-03-02 02:00:00,2019-03-02 03:00:00,3000.0,-2351.3,demand_EOM_4,SB,72.0,-2351.3,EOM,demand_EOM,,,,,,,,,,uc_unit_0
2019-03-02 03:00:00,2019-03-02 04:00:00,3000.0,-2336.5,demand_EOM_5,SB,72.0,-2336.5,EOM,demand_EOM,,,,,,,,,,uc_unit_0
2019-03-02 04:00:00,2019-03-02 05:00:00,3000.0,-2333.9,demand_EOM_6,SB,72.0,-2333.9,EOM,demand_EOM,,,,,,,,,,uc_unit_0
2019-03-02 05:00:00,2019-03-02 06:00:00,3000.0,-2343.45,demand_EOM_7,SB,72.0,-2343.45,EOM,demand_EOM,,,,,,,,,,uc_unit_0
2019-03-02 06:00:00,2019-03-02 07:00:00,3000.0,-2415.15,demand_EOM_8,SB,72.0,-2415.15,EOM,demand_EOM,,,,,,,,,,uc_unit_0
2019-03-02 07:00:00,2019-03-02 08:00:00,3000.0,-2566.15,demand_EOM_9,SB,72.0,-2566.15,EOM,demand_EOM,,,,,,,,,,uc_unit_0
2019-03-02 08:00:00,2019-03-02 09:00:00,3000.0,-2775.75,demand_EOM_10,SB,72.0,-2775.75,EOM,demand_EOM,,,,,,,,,,uc_unit_0
2019-03-02 09:00:00,2019-03-02 10:00:00,3000.0,-2925.5,demand_EOM_11,SB,85.0,-2925.5,EOM,demand_EOM,,,,,,,,,,uc_unit_0
2019-03-02 10:00:00,2019-03-02 11:00:00,3000.0,-3005.1,demand_EOM_12,SB,85.0,-3005.1,EOM,demand_EOM,,,,,,,,,,uc_unit_0
2019-03-02 11:00:00,2019-03-02 12:00:00,3000.0,-3035.45,demand_EOM_13,SB,85.0,-3035.45,EOM,demand_EOM,,,,,,,,,,uc_unit_0
2019-03-02 12:00:00,2019-03-02 13:00:00,3000.0,-2970.9,demand_EOM_14,SB,85.0,-2970.9,EOM,demand_EOM,,,,,,,,,,uc_unit_0
2019-03-02 13:00:00,2019-03-02 14:00:00,3000.0,-2866.1499999999996,demand_EOM_15,SB,85.0,-2866.1499999999996,EOM,demand_EOM,,,,,,,,,,uc_unit_0
2019-03-02 14:00:00,2019-03-02 15:00:00,3000.0,-2784.25,demand_EOM_16,SB,72.0,-2784.25,EOM,demand_EOM,,,,,,,,,,uc_unit_0
2019-03-02 15:00:00,2019-03-02 16:00:00,3000.0,-2748.9,demand_EOM_17,SB,72.0,-2748.9,EOM,demand_EOM,,,,,,,,,,uc_unit_0
2019-03-02 16:00:00,2019-03-02 17:00:00,3000.0,-2754.45,demand_EOM_18,SB,72.0,-2754.45,EOM,demand_EOM,,,,,,,,,,uc_unit_0
2019-03-02 17:00:00,2019-03-02 18:00:00,3000.0,-2865.95,demand_EOM_19,SB,85.0,-2865.95,EOM,demand_EOM,,,,,,,,,,uc_unit_0
2019-03-02 18:00:00,2019-03-02 19:00:00,3000.0,-3037.7,demand_EOM_20,SB,85.0,-3037.7,EOM,demand_EOM,,,,,,,,,,uc_unit_0
2019-03-02 19:00:00,2019-03-02 20:00:00,3000.0,-3014.2,demand_EOM_21,SB,85.0,-3014.2,EOM,demand_EOM,,,,,,,,,,uc_unit_0
2019-03-02 20:00:00,2019-03-02 21:00:00,3000.0,-2808.35,demand_EOM_22,SB,85.0,-2808.35,EOM,demand_EOM,,,,,,,,,,uc_unit_0
2019-03-02 21:00:00,2019-03-02 22:00:00,3000.0,-2651.4,demand_EOM_23,SB,72.0,-2651.4,EOM,demand_EOM,,,,,,,,,,uc_unit_0
2019-03-02 22:00:00,2019-03-02 23:00:00,3000.0,-2575.7,demand_EOM_24,SB,72.0,-2575.7,EOM,demand_EOM,,,,,,,,,,uc_unit_0
2019-03-01 23:00:00,2019-03-02 00:00:00,72.0,-1.0,Unit_0_1,MPB,72.0,1145.65,EOM,Unit_0,200.0,1300.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,uc_unit_0
2019-03-02 00:00:00,2019-03-02 01:00:00,72.0,-1.0,Unit_0_1,MPB,72.0,1209.75,EOM,Unit_0,200.0,1300.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,uc_unit_0
2019-03-02 01:00:00,2019-03-02 02:00:00,72.0,-1.0,Unit_0_1,MPB,72.0,1098.5500000000002,EOM,Unit_0,200.0,1300.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,uc_unit_0
2019-03-02 02:00:00,2019-03-02 03:00:00,72.0,-1.0,Unit_0_1,MPB,72.0,1051.3000000000002,EOM,Unit_0,200.0,1300.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,uc_unit_0
2019-03-02 03:00:00,2019-03-02 04:00:00,72.0,-1.0,Unit_0_1,MPB,72.0,1036.5,EOM,Unit_0,200.0,1300.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,uc_unit_0
2019-03-02 04:00:00,2019-03-02 05:00:00,72.0,-1.0,Unit_0_1,MPB,72.0,1033.9,EOM,Unit_0,200.0,1300.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,uc_unit_0
2019-03-02 05:00:00,2019-03-02 06:00:00,72.0,-1.0,Unit_0_1,MPB,72.0,1043.4499999999998,EOM,Unit_0,200.0,1300.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,uc_unit_0
2019-03-02 06:00:00,2019-03-02 07:00:00,72.0,-1.0,Unit_0_1,MPB,72.0,1115.15,EOM,Unit_0,200.0,1300.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,uc_unit_0
2019-03-02 07:00:00,2019-03-02 08:00:00,72.0,-1.0,Unit_0_1,MPB,72.0,1266.15,EOM,Unit_0,200.0,1300.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,uc_unit_0
2019-03-02 08:00:00,2019-03-02 09:00:00,72.0,-1.0,Unit_0_1,MPB,72.0,1275.75,EOM,Unit_0,200.0,1300.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,uc_unit_0
2019-03-02 09:00:00,2019-03-02 10:00:00,72.0,-1.0,Unit_0_1,MPB,85.0,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,uc_unit_0
2019-03-02 10:00:00,2019-03-02 11:00:00,72.0,-1.0,Unit_0_1,MPB,85.0,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,uc_unit_0
2019-03-02 11:00:00,2019-03-02 12:00:00,72.0,-1.0,Unit_0_1,MPB,85.0,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,uc_unit_0
2019-03-02 12:00:00,2019-03-02 13:00:00,72.0,-1.0,Unit_0_1,MPB,85.0,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,uc_unit_0
2019-03-02 13:00:00,2019-03-02 14:00:00,72.0,-1.0,Unit_0_1,MPB,85.0,1300.0,EOM,Unit_0,200.0,1300.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,uc_unit_0
2019-03-02 14:00:00,2019-03-02 15:00:00,72.0,-1.0,Unit_0_1,MPB,72.0,1284.25,EOM,Unit_0,200.0,1300.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,uc_unit_0
2019-03-02 15:00:00,2019-03-02 16:00:00,72.0,-1.0,Unit_0_1,MPB,72.0,1248.9,EOM,Unit_0,200.0,1300.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,uc_unit_0
2019-03-02 16:00:00,2019-03-02 17:00:00,72.0,-1.0,Unit_0_1,MPB,72.0,1254.4499999999998,EOM,Unit_0,200.0,1300.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,uc_unit_0
